id;q007;tag1;tag2;tag3
49729;Agilizar o atendimento do cidadão, já que pagamos taxas caras para obtenção o serviço.;sugestao;atendimento;taxas cobradas
49728;Os atendentes precisam ser mais humano ;reclamacao;atendimento;cordialidade
49702;Parabéns pela pontualidade do atendimento ;elogio;atendimento;pontualidade
49695;Fazer treinamento e não só por indicação;sugestao;atendimento;cordialidade
49692;Demora  na entrega .;reclamacao;atendimento;agilidade
49680;Fiquei surpreso com a agilidade e o atendimento que recebi!;elogio;atendimento;agilidade
49674;Demorei uma hora ou mais para tirar foto pra CNH.;reclamacao;atendimento;agilidade
49674;Deveria diminuir o tempo de espera, principalmente pra entrega de documentos ou colocar dois operadores para tirar foto pra CNH.;sugestao;atendimento;agilidade
49608;Posto do Instituto do cacau,não tem elevador prédio parece abandonado.;reclamacao;infraestrutura;conforto
49608;Acessibilidade,infraestrutura,segurança ;sugestao;infraestrutura;seguranca
49602;Atender do horário agendado ;sugestao;agendamento;pontualidade
49545;Demorou pra atender ;reclamacao;atendimento;agilidade
49545;Deveria  atender  no horário  agendado ;sugestao;agendamento;pontualidade
49526;O atendimento presencial é muito eficaz e possui agilidade.;elogio;atendimento;agilidade
49518;O atendente do Sefaz que trabalha a tarde é muito atencioso, educado e cortez;elogio;atendimento;cordialidade
49481;Muita demora pra fazer um simples agendamento da renovação de habilitação ( aguardei quase 02 meses );reclamacao;agendamento;agilidade
49451;Qualidade do atendimento excelente, conforto e boa localização ;elogio;infraestrutura;conforto
49445;Parabenizar  aos atendentes do SAC/DETRAN - SHOPPING SALVADOR. GENTIS E EDUCADOS.;elogio;atendimento;cordialidade
49427;Atendente do sac salvador shopping muito educado, do setor de RG;elogio;atendimento;cordialidade
49427;sugiro que revisem o app.;sugestao;atendimento;aplicativo
49398;O atendimento é ótimo, super educados! ;elogio;atendimento;cordialidade
49375;Excelente atendimento, tempo de espera não exagerado, bom humor dos funcionários no horário de trabalho e pontualidade conforme agendamento.;elogio;atendimento;pontualidade
49375;Colocar bebedouros tão logo passar a pandemia.;sugestao;infraestrutura;bebedouro
49341;ambientes limpo e seguros;elogio;infraestrutura;limpeza
49341;acredito que seria interessante colocar mais pessoas para atender principalmente nos horarios de almoços porque acaba que reduzindo o numero de atendentes e ai o tempo acaba que aumentando a espera.;reclamacao;atendimento;cordialidade
49341;como sugestao acho que seria interessante ter um servico de internet rede waffi com uma capacidade de atendimento para publicos maiores em seu acesso nao conseguimos ter acesso a internet porque sempre esta caindo acho que melhorando esse servico ajuda no tempo de espera .;sugestao;atendimento;agilidade
49332;Que o emal do app não fosse  obrigatorio;sugestao;atendimento;aplicativo
49324;Mudar a plataforma do aplicativo. Deixá-lo mais interativo, mais fácil de operar. Informações confusas;sugestao;atendimento;aplicativo
49314;Parabéns pela pontualidade e estrutura de segurança sanitária. ;elogio;atendimento;pontualidade
49273;Ambiente amplo, limpo e bem climatizado. ;elogio;infraestrutura;limpeza
49273;A atendente que me atende no saf sempre esta mal humorada, é grosseira e mal educada. ;reclamacao;atendimento;cordialidade
49218;Atendimento pontual e atendente muito simpática e prestativa. ;elogio;atendimento;pontualidade
49200;demora muito;reclamacao;atendimento;agilidade
49200;Demora muito;reclamacao;atendimento;agilidade
49200;Demora muito;reclamacao;atendimento;agilidade
49195;Espero que o estabelecimento se preocupem em cumprir com a acessibilidade para pessos com  deficiência.  Desde o cadeirante, o surdo, o cego, surdocego,  o obeso, o idoso, mulheres. gestantes, etc;sugestao;infraestrutura;conforto
49174;Profissionais muito educados;elogio;atendimento;cordialidade
49174;Melhorar a limpeza  sanitária;sugestao;infraestrutura;limpeza
49136;Atendimento pontual ;elogio;atendimento;pontualidade
49136;Atendimento pontual ;elogio;atendimento;pontualidade
49129;Demora muito ;reclamacao;atendimento;agilidade
49129;Melhorar o atendimento principalmente nos agendamentos online ;sugestao;agendamento;satisfacao
49111;Só o sistema que é preciso ser avaliado pois tem momentos que demora muito  pra chamar .;reclamacao;atendimento;agilidade
49109;Incluir no site, em todos os segmentos de agendamento, instruções para agendar para terceiros. NEm todos tem habilidade com tecnologias para saber abrir e-mail, olhar e registrar., então muitos deles recorrem a amigos e parentes.;sugestao;agendamento;agilidade
49015;Fui atendida por um senhor muitoooo educado e prestativo!!;elogio;atendimento;cordialidade
48999;Sugiro um redesing do app e melhoras no site para facilitar a utilização. ;sugestao;atendimento;aplicativo
48994;Muito eficiente e educados ;elogio;atendimento;cordialidade
48868;Continuar organizando ;sugestao;atendimento;organizacao
48843;São todos muito bem educados ;elogio;atendimento;cordialidade
48843;Demora no pagamento no banco as vezes;reclamacao;atendimento;agilidade
48843;Que facilite um pouco mais no aplicativo para agendamento, pois para umas pessoas é complicado agendar a consulta no sac;sugestao;atendimento;aplicativo
48823;Tudo maravilhoso. O atendimento é bem célere e confortável. ;elogio;infraestrutura;conforto
48806;Pessoal prestativo muito educado;elogio;atendimento;cordialidade
48777;Profissionais excelentes e educados;elogio;atendimento;cordialidade
48762;Gostei do atendimento os colaboradores muito cordial.;elogio;atendimento;cordialidade
48725;Melhoria no atendimento agendado;sugestao;agendamento;satisfacao
48675;Muito bom a climatização e a organizaçao no combate ao covid19;elogio;infraestrutura;climatizacao
48605;Em meio pandemia, existe o aplicativo para facilitar e evitar aglomerações nos postos, porém quando se inicia algo no aplicativo ninguém no posto pode te ajudar e a demora e falha do aplicativo deixa muito a desejar .  ;reclamacao;atendimento;agilidade
48587;O sac devia ter o atendimento de prioridade ja que você nunca e atendido no horario marcado.;sugestao;atendimento;satisfacao
48556;Boa infraestrutura e ótimo atendimento;elogio;infraestrutura;satisfacao
48544;Só demorou o tempo ;reclamacao;atendimento;agilidade
48519;Parar com tanta taxa;sugestao;atendimento;taxas cobradas
48516;Demora demais o atendimento na chegada;reclamacao;atendimento;agilidade
48510;Maioria dos atendentes educados.atenciosos;elogio;atendimento;cordialidade
48497;Isolar entre algumas cadeiras ;sugestao;infraestrutura;conforto
48452;o lugar é limpo ;elogio;infraestrutura;limpeza
48452;o atendimento é um pouco demorado;reclamacao;atendimento;agilidade
48446;Alguns atendendo de mais humor;reclamacao;atendimento;cordialidade
48443;Todos foram bastante educados e prestativos;elogio;atendimento;cordialidade
48442;A atendente da mesa 34 não se importou com a minha situação. Limitou-se a dizer que o sistema estava fora. Quando o sistema voltou, disse que eu esperasse ser chamada no painel, o que nao ocorreu.;reclamacao;atendimento;cordialidade
48442;Disponibilizar um funcionário para informar ao publico que aguarda nas cadeiras que o sistema caiu ou que o sistema voltou. Ficamos sem informação, sem saber o que estava ocorrendo.;sugestao;infraestrutura;conforto
48321;DEVERIA TER UM  TERMINAL  PARA PAGAMENTO DE  TAXAS ONLINE.;sugestao;atendimento;taxas cobradas
48285;Bem educado o povo;elogio;atendimento;cordialidade
48280;Não demora muito na entrega dos documentos;reclamacao;atendimento;agilidade
48280;Não demorar muito na entrega dos documentos;sugestao;atendimento;agilidade
48259;foi tudo muito rapido;elogio;atendimento;agilidade
48240;Houve uma demora grande!;reclamacao;atendimento;agilidade
48240;Menos fichas e mais rapidez no atendimento, ou mais fichas com mais pontos de atendimentos.;sugestao;atendimento;agilidade
48218;Ensinar educação as atendentes ;sugestao;atendimento;cordialidade
48210;Colaboradoes muito educados. Estão de parabéns!!;elogio;atendimento;cordialidade
48147;Adorei a infraestrutura do novo SAC Pituaçu;elogio;infraestrutura;satisfacao
48123;Ter prioridade;sugestao;atendimento;satisfacao
48096;Agradeçer a todos que mim atenderam, forammuitos educados e são super preparados;elogio;atendimento;cordialidade
47997;Bom atendimento e agilidade ;elogio;atendimento;agilidade
47987;Ampliar o número de postos de atendimento.;sugestao;infraestrutura;satisfacao
47843;atendimento rapido, eficiente, ;elogio;atendimento;agilidade
47843;continuar com os agendamentos via site ou aplicativo;sugestao;atendimento;aplicativo
47834;Fui muito bem atendida ,o funcionário foi muito simpático e educado;elogio;atendimento;cordialidade
47691;A demora pra entregar o RG.;reclamacao;atendimento;agilidade
47681;Atendimento on-line simplificado, de fácil acesso. Funcionários bem educados e compreensivos. Sou deficiênte auditiva, e  fui muito bem recepcionada;elogio;atendimento;cordialidade
47658;Demorou para chamar a senha ;reclamacao;atendimento;agilidade
47658;Melhora a  chamada de senha pois demora para chamar ;sugestao;atendimento;agilidade
47635;Sistema demorado pra operar;reclamacao;atendimento;agilidade
47630;O pagamento das taxas a ser realizado no Banco do Brasil e não aceita cartões de outros bancos e não há caixa eletronico no local.;reclamacao;atendimento;taxas cobradas
47630;Ampliar a forma de pagamento, dispor de um caixa eletronico no local e, pelo menos avisar as pessoas sobre detalhe para que cheguem desprevenidas.;sugestao;atendimento;satisfacao
47589;Nao sei se tem agua para os clientes, mais seria uma sugestao. Um bebedouro;sugestao;infraestrutura;bebedouro
47572;Os atendentes do SAC Itabuna são educados e gentis.;elogio;atendimento;cordialidade
47572;Treinamento do pessoal que presta atendimento através dos diversos canais disponíveis  para solucionar as demandas de forma efetiva.;sugestao;atendimento;cordialidade
47561;Excelente atendimento e agilidade;elogio;atendimento;agilidade
47506;Ótimo atendimento, muito rapido e eficiente para nós atender.;elogio;atendimento;agilidade
47504;Que a demora fosse menos pra entregar os documentos;sugestao;atendimento;agilidade
47486;Melhora o agendamento ;sugestao;agendamento;satisfacao
47486;Melhora o agendamento ;sugestao;atendimento;satisfacao
47461;Colocar bebedouro ;sugestao;infraestrutura;bebedouro
47461;Colocar bebedouro ;sugestao;infraestrutura;bebedouro
47441;O atendimento é muito bom, o ambiente é limpinho, ao entar no sac a passou é bem recebido ;elogio;infraestrutura;limpeza
47369;Limpeza e organização adequados, seguindo protocolos de distanciamento devido à pandemia;elogio;infraestrutura;limpeza
47344;Treinamento da recepção  como atender os clientes. ;sugestao;atendimento;cordialidade
47333;TUDO MUITO RAPIDO E MUITO PRATICO DESDE O AGENDAMENTO ATÉ O FINAL DO SERVIÇO.;elogio;atendimento;agilidade
47212;O homem procurado foi o Detran muito demorado para resolver o meu problema;reclamacao;atendimento;agilidade
47198;O atendimento é bem organizado, os(as) atendentes são educados. Gostei bastante. Parabéns.;elogio;atendimento;cordialidade
47184;Extremamente satisfeito com a agilidade no atendimento.;elogio;atendimento;agilidade
47182;demora para concluir o atendimento mesmo com hora marcada.;reclamacao;atendimento;agilidade
47156;A fila é desorganizada , os atenten;reclamacao;atendimento;organizacao
46982;Ótimo atendimento,ótima climatização sem demora na espera todos a equipe estar de parabéns ????????????????;elogio;infraestrutura;climatizacao
46942;O atendimento foi super rápido e a atendente foi bem profissional atenciosa e nos atendeu com cordialidade e respeito..;elogio;atendimento;cordialidade
46942;Sugiro que disponham de agentes de segurança no trajeto das passarelas que ligam o metrô até o SAC, pois nos sentimos muito desprotegidos, tanto na ida quanto na volta. Não visualizamos um segurança e a passarela um deserto. Achei também o trajeto até o SAC muito distante. Eu inclusive estava com um idoso que teve dificuldades em chegarmos ate o SAC.;sugestao;infraestrutura;seguranca
46923;Atendimento na recepção foi bom, local limpo ,arejado e organizado  ;elogio;infraestrutura;limpeza
46923;Atendimento no balcao para apresentação dos documentos deixa a desejar. Falta transparência dos atendentes  e principalmente modo educativo de falar com as pessoas.;reclamacao;atendimento;cordialidade
46899;Agilidade no atendimento da recepção;elogio;atendimento;agilidade
46899;Demora para atendimento no Detran, o sistema de foto caiu no dia e ficamos esperando um tempo perdido sem nenhuma informação ter sido passada.;reclamacao;atendimento;agilidade
46892;QUE AS ATIVIDADE CONTINUEM SENDO MARCADAS PELO SAC DIGITAL, FACILITOU A ORGANIZAÇÃO E ATENDIMENTO. ;sugestao;atendimento;organizacao
46878;Surgiro que as informações  pelo aplicativo seja mais claras.;sugestao;atendimento;aplicativo
